channelTitle,video_category_name,video_count,avg_views,avg_engagement
Selena Gomez,Howto & Style,13,935724.0769230769,0.05940192879450869
SelenaGomezVEVO,Music,71,12110373.323943662,0.03547757977232955
Selfie Service Cortes,Entertainment,6,85453.16666666667,0.015588455292400424
Sem Zika,Sports,11,1355048.3636363635,0.047626283007958146
Sergio Lopes Oficial,Music,4,60732.25,0.037963332503365296
Serie A,Sports,105,5047708.409523809,0.008290090489519585
Sertanejeiro,Entertainment,5,196206.4,0.007886930205271724
Sesc São Paulo,Music,12,55145.916666666664,0.0010556617774184452
Sesc São Paulo,Education,13,42843.38461538462,0.03986436345657455
Sessão Nerd,Entertainment,15,1093240.6666666667,0.034523085062628724
Seu Biu Vlogs,Comedy,6,147334.16666666666,0.021585473001512964
Seu Desejo,Music,20,1970198.75,0.01378459365751076
Seu Jorge,Entertainment,17,239118.0588235294,0.0306983712410252
Sexto Round,Sports,47,144735.10638297873,0.06354961685705655
Shakira,Howto & Style,8,45509945.5,0.03129779320206401
Shark Tank Brasil,Entertainment,125,325853.776,0.01948520967844704
Shark Tank Brasil,People & Blogs,87,238446.01149425286,0.024959409045776662
Sharkizim Dois,People & Blogs,28,473530.9285714286,0.028309383158857167
Sharshock,Gaming,107,146718.86915887852,0.034047500618816534
Shawn Mendes,Entertainment,13,1871082.4615384615,0.0521674105708002
Shawn Mendes,Music,11,735765.8181818182,0.07932941444490892
ShawnMendesVEVO,Music,53,7993002.8301886795,0.03843243864694363
Sheila Bellaver OFICIAL,People & Blogs,56,732898.0535714285,0.003330390102241906
Sherby Jogando,Gaming,22,174075.18181818182,0.030894306541948188
Shidoshi Caúzzo - Guerreiro Ninja - Ninjutsu,Sports,12,203915.75,0.03599107273240211
Shorts Free Fire :),Entertainment,6,467200.1666666667,0.030308205903545892
Show do Esporte,People & Blogs,27,374052.3333333333,0.008478486942873075
Show do Esporte,Sports,120,235150.38333333333,0.016276457123995516
Shurastey or Shuraigow?,Travel & Events,6,372765.8333333333,0.048277662716063735
Shyva,Entertainment,8,330725.875,0.016840609355736887
SiL Vlogs,Comedy,14,1423163.642857143,0.03268324344736186
SiL Vlogs,People & Blogs,54,683992.3518518518,0.02883315967794041
Sia,Music,11,1384226.3636363635,0.047230214979083106
Sidoka,Music,8,163433.25,0.06339351068507075
Sidoka *,Music,114,432204.84210526315,0.06907100124455484
Sidão do Game,Gaming,99,160259.81818181818,0.05034423847616277
Sil konce,Entertainment,23,612945.6521739131,0.014745499093099548
Silvanno Salles Oficial,Music,22,265521.7272727273,0.013417743856976506
Sim Sou Gamer,Gaming,6,33070.833333333336,0.08639921275450414
Simone,Music,11,146577.72727272726,0.032137943561014244
Simone & Simaria - Topic,Music,2,39418.0,0.0017504960001168773
Simone Mendes,Music,151,2283354.357615894,0.008296454177696456
Simone Mendes,People & Blogs,346,1224450.3641618497,0.030782310524250834
Simone Mendes - Topic,Music,13,172212.53846153847,0.010661150226211006
Simone e Simaria,Music,65,2655008.3846153845,0.014988594686194977
Simone e Simaria,Travel & Events,4,719766.25,0.015852549141346158
SimoneSimariaVEVO,Music,89,3093857.6741573033,0.015660256228166237
Simony Cantora,Music,5,57538.6,0.021026473426712322
Simulando FC,Gaming,7,175180.85714285713,0.019334774028122444
Simulando FC - Dicas de FIFA,Gaming,16,196213.1875,0.02434921153082373
Sinuca Vale Do Aço,Entertainment,17,404147.5294117647,0.008631221366537154
SkinSpotlights,Gaming,67,1043991.3134328359,0.013038920313128215
Skorpion Gamer,Gaming,106,571813.8113207547,0.01999037022663434
Skrillex,Music,5,6286043.4,0.02109570657924089
Sky Sport HD,Sports,5,3319051.6,0.0062799880160807385
Sky Sports Boxing,Sports,1,1389198.0,0.0036282804898941697
Sky Sports Football,Sports,1,2569118.0,0.010185129682638168
Slipknot,Music,25,2985870.52,0.035794336795563986
SmallAdvantages,Education,21,117803.14285714286,0.07444352990366657
Smufy,Gaming,49,206713.26530612246,0.036998269013282556
Smurfzin,Gaming,8,393730.25,0.01488815963227532
SniperBlox,Gaming,9,455566.44444444444,0.01098755755500429
Sobre Funk,People & Blogs,11,1648228.1818181819,0.02579682548421414
SoccerJM,Entertainment,23,175507.60869565216,0.03514022575174476
Sociedade Esportiva do Gama,People & Blogs,4,70511.25,0.015068490290749092
Sociedade da Meia Noite,Entertainment,25,1078954.4,0.02955696653909639
Sociedade da Meia Noite,Gaming,6,75139.5,0.040845677213275026
Sofia Santino,Entertainment,112,192536.48214285713,0.08168521776124395
SofiaCarsonVEVO,Music,19,2533262.789473684,0.026523918100548233
Sofya Plotnikova,Music,17,133783.29411764705,0.12462799460155649
Solange Almeida,People & Blogs,18,783378.8888888889,0.021804297735763124
Solange Almeida,Music,10,371575.8,0.014302263195591285
Som do Reino,Music,103,206088.96116504853,0.03390261512807878
Sonar Produtora,Music,38,361718.9736842105,0.02583172636533649
Sonar Produtora ,Entertainment,35,825244.6285714286,0.018301222989041088
Sonic the Hedgehog,Gaming,78,1146099.6923076923,0.028958820175631648
Sony Pictures Brasil,Film & Animation,149,1876746.7046979866,0.01904877664355582
Sony Pictures Entertainment,Film & Animation,9,14166262.555555556,0.005973113896052348
Sony Pictures Entertainment,Entertainment,42,6354717.071428572,0.021807036590488618
Soofia Trindade,People & Blogs,36,421798.94444444444,0.029266897803691724
Sorriso Maroto,Music,232,563149.9612068966,0.013943318604657617
Sorriso Maroto - Topic,Music,9,79374.0,0.013237984523274475
Sou Mochileiro,Travel & Events,8,392812.875,0.05451403590012111
SouFake,Gaming,7,70875.71428571429,0.05908597680387243
SoudCrime,Music,7,700030.5714285715,0.031965592643166195
Souzones,Gaming,26,232094.73076923078,0.05284893106165533
Souzones Valorant,Gaming,8,176532.5,0.036908077283136574
SpaceToday,Entertainment,113,767560.0442477876,0.03798058228563074
SpaceX,Science & Technology,54,4841145.055555556,0.013402061220847616
Spagnhol Plantas,Entertainment,25,523819.04,0.0188986765256213
Spagnhol Plantas,People & Blogs,8,166097.125,0.024969707318573914
Spagnhol Plantas,Howto & Style,2,21523.5,0.05563299185065321
Spider Russo Oficial,Entertainment,86,1395307.8139534884,0.03725302331004372
Spider Slack,Comedy,27,5839720.851851852,0.030475711527949336
Spiderbritto,Entertainment,44,1178542.0,0.03314795871367531
Splash,Entertainment,45,280574.7555555556,0.020278875100211775
Splash,People & Blogs,8,214786.0,0.01095757289095629
Spok,Gaming,10,241144.5,0.01971264299261542
Sport Club Internacional,Sports,205,95989.72682926829,0.04533298594127722
Sport Club Internacional,Entertainment,89,68655.89887640449,0.028919989771592332
Spotify Brasil,Entertainment,8,97171.375,0.041103702659196946
Sputnik Brasil,News & Politics,8,302614.75,0.030857654243390202
Sr Panda Funk,People & Blogs,9,581160.4444444445,0.050185078502985356
Sr. Igu,Entertainment,17,123650.17647058824,0.03747911183450739
Sr.Felpudo,Gaming,31,910237.6451612903,0.035398829050221306
Sr.Felpudo,Entertainment,7,101410.57142857143,0.050299720522521275
SrElld,Gaming,7,102358.14285714286,0.014398788683212146
SrSider,Music,9,661727.1111111111,0.08189803282389523
Standoff 2,Gaming,16,2860042.8125,0.02134416710550561
Star Motors Rio,Autos & Vehicles,10,436405.4,0.015693236535422796
Star Wars,Entertainment,58,4148448.7413793104,0.019181154199684216
Star Wars Brasil,Entertainment,64,153898.015625,0.024434579219152326
Starley Rezende,People & Blogs,11,117424.36363636363,0.03614542514390371
Steel Wool Studios,Gaming,6,3079389.6666666665,0.028444739176337303
Stefan OFICIAL,Music,5,151014.2,0.0444312950636741
Stella Laura,Music,12,147321.75,0.013453770427413247
Stephanie Garcia,People & Blogs,6,132705.83333333334,0.06689583950392942
Stephany de Sá,People & Blogs,116,192921.44827586206,0.02108931945717564
Stevan Gaipo,Entertainment,8,68026.125,0.040149456443574816
Sthe Caroline,People & Blogs,7,380925.85714285716,0.024282391994940283
Sthefane Matos,People & Blogs,234,829701.2136752136,0.05378395095648736
Still Watching Netflix,Entertainment,7,1340794.2857142857,0.04039589933843286
Stokes Twins,People & Blogs,31,11874483.032258065,0.007750713545262373
Stone Music Entertainment,Music,95,13170137.8,0.025016387097053016
Stranger Things,Entertainment,18,4091992.0555555555,0.03170153762104906
Stray Kids,People & Blogs,218,2777276.853211009,0.09433003095968226
Stray Kids - Topic,Music,69,1593939.8115942029,0.05330771932184515
Stray Kids Japan Official YouTube,Music,55,2833862.5090909093,0.07467173789949813
Stray Kids Japan Official Youtube,Music,12,784496.8333333334,0.07331874229293048
Stray Kids Japan official Youtube,Music,52,3313026.9423076925,0.08822475311343937
Stream On Max,Film & Animation,1,374648.0,0.00916113258311802
Street Fighter,Gaming,42,808760.9523809524,0.022174743947356756
Stromae,Music,7,2418005.0,0.014455538360959903
Strong Cast,Sports,6,381891.5,0.04812375083193727
Stumble Guys,Gaming,11,578643.6363636364,0.030568116949758736
Sua Música,Music,50,496978.12,0.015495317828590333
SucuriTube,Comedy,1,306054.0,0.011750214014520312
SudarioVEVO,Music,5,78790.2,0.008887542952402511
Sued Silva,Music,9,96873.55555555556,0.009750058780602698
Suel Oficial,Music,6,168747.0,0.02186283655663149
Suelenpdn,People & Blogs,37,186298.2972972973,0.05965296931862686
Sugar,Entertainment,68,313311.6176470588,0.012484250544735793
SummerWalkerVEVO,Music,6,4072564.1666666665,0.02363514909854872
Sunaika Bruna,Entertainment,400,599401.9325,0.04848834755879569
Super Comedia,Comedy,18,1043113.7222222222,0.035147790341638854
Super Drift Brasil,Autos & Vehicles,8,220222.875,0.018537610618523714
Super Oito,Entertainment,289,271415.169550173,0.07250850212155806
Super Oito,Film & Animation,25,257636.56,0.06356271899658203
Super Over ,Entertainment,10,332451.8,0.06519177080405089
SuperBikeBrasil,Sports,3,33281.333333333336,0.01135190394912953
SuperVerso Brasil,Comedy,11,174665.63636363635,0.03661606680538124
Supergiant Games,Gaming,8,2903403.75,0.02489759778378789
Surya Anne Tarot,Entertainment,7,41368.28571428572,0.043435825147837316
Susu Official,People & Blogs,6,1337672.0,0.017879522862797776
Sweet Carol,Entertainment,7,118219.28571428571,0.0373991567873478
Sweet Carol Mix,Entertainment,20,220771.65,0.058138827874718954
Swen Filmes,Film & Animation,10,1403091.8,0.0031983168591156108
SwishTV BR,Sports,8,23390.25,0.06361052931639655
System Of A Down,Gaming,25,2715716.4,0.0497656173201332
São Paulo FC,Sports,901,276450.14761376247,0.0467713815411858
São Tomé e Príncipe vlog,People & Blogs,8,87630.375,0.12765235234497502
Sérgio Reis,Music,2,96889.5,0.011511082447182294
Série Reis,Entertainment,6,245382.16666666666,0.014464296635459846
Só Hits,Music,7,163512.85714285713,0.047408444464454295
Só Por Causa,Gaming,14,317643.0714285714,0.032037263818807935
Só da Play,People & Blogs,7,184457.42857142858,0.05639768624506373
Só o mi,Education,7,240237.14285714287,0.049834396285256
T-Mobile,Howto & Style,6,1120719.8333333333,0.014216642216626657
T3ddy,People & Blogs,77,1343780.9220779222,0.06908557966748657
T3ddy,Entertainment,18,798854.7222222222,0.045775187697849384
T3ddy Games,People & Blogs,9,885215.6666666666,0.061379175255603845
T3ddy Games,Gaming,113,618807.2035398231,0.034479583193617415
TAEYANG,Music,8,7273692.125,0.04479354799644468
TAG,Entertainment,26,167449.65384615384,0.04132167837952217
TAKR,Music,34,157346.0588235294,0.07415792433683382
TALI MÃE DOS BÊ,People & Blogs,12,145276.25,0.041861693660779346
TASHA & TRACIE,Music,8,303897.25,0.052682636294360256
TATI ZAQUI,Music,8,486038.125,0.01996556556232808
TAVIN MC,Music,5,140084.6,0.09794438164933263
TB HOUSE,People & Blogs,8,52399.0,0.1009251642398983
TCAR,Entertainment,12,206728.41666666666,0.053711928374090834
TDS Garage,Entertainment,23,179281.13043478262,0.043599925391976005
TDrich Canal 2,Gaming,16,128000.8125,0.03661541291847731
TEAM ÁGUIA FOOTVOLLEY,Sports,10,91442.1,0.00550916620907387
TEC DISTOPIA ,Entertainment,2,110868.5,0.008469493901154819
TECGOL,Sports,6,76257.66666666667,0.003749734149000676
TGObrabo,Gaming,24,563195.7083333334,0.043992912247397875
THAI FF,Gaming,2,160049.0,0.052262985595494436
THALISON MATTOS,Sports,7,225884.0,0.027712717871838145
THE BOX,Music,42,935237.6904761905,0.05268498732740242
THE BOYZ,Music,43,17146762.69767442,0.0035665356049460846
THE FIRST TAKE,Music,8,3916501.625,0.01548182949223053
THE KAPOLAR,Gaming,14,346958.0,0.012393732225700295
THEBLACKLABEL,Music,76,22888090.38157895,0.00558978221202838
THIAGO BITTENCOURT,People & Blogs,23,122055.13043478261,0.02966676069106384
THIRTY SECONDS TO MARS,Music,8,3713216.0,0.008396766760913821
TIAGO IORC,Music,23,655371.1304347826,0.04247831812201585
TICARACATICAST Cortes[OFICIAL],Entertainment,7,295386.0,0.02061510676678616
TIKTOMIKI,Entertainment,8,20296765.375,0.010143216046055809
TIME,News & Politics,7,4117457.5714285714,0.05133124926193424
TINI,People & Blogs,9,5639524.666666667,0.021740993507210357
TJ SHORTS,People & Blogs,10,107094.8,0.03594158365266088
TJ Thiago Jhonathan,Music,32,572546.65625,0.014595432708565474
TNT Brasil,Entertainment,24,237639.5,0.01709085149959383
TNT Brasil,Music,46,140094.36956521738,0.03946290032402867
TNT Sports,Sports,2,1474009.5,0.003580597913400912
TNT Sports Brasil,Sports,1498,1506524.067423231,0.020386118602325854
TNT Sports Entrevistas,Sports,7,319152.0,0.01472663817849557
TOGURO,People & Blogs,10,173061.9,0.02950667169312744
TOHO animation チャンネル,Film & Animation,31,6724501.677419355,0.0
TOMORROW X TOGETHER - Topic,Music,16,1903921.8125,0.03508198340348021
TOMORROW X TOGETHER OFFICIAL,Music,40,2859770.425,0.065767894201043
TONN616,Film & Animation,6,397128.8333333333,0.07239897984749809
TOP MEDIA,Music,16,3463723.75,0.06134094244712392
TOP WORK OFICIAL,Music,11,220282.36363636365,0.009985022836909132
TOY TIK TOK,People & Blogs,8,5195807.0,0.021647456115892492
TPM por Ju Ferraz,People & Blogs,8,64109.375,0.07679497952546974
TREASURE (트레저),Entertainment,60,13582664.333333334,0.049883549300302775
TREMBALA,People & Blogs,9,560764.6666666666,0.09334934588926803
TREMBALA,Gaming,5,105340.4,0.07561199827486226
TROPA,Gaming,19,447179.8947368421,0.07779499625211661
TROPA,People & Blogs,20,426944.75,0.1112805693708691
TROPA DA MANSÃO,Comedy,10,327199.4,0.011322699793282001
TROPA DO BRUXO,Music,78,918137.641025641,0.04339868974010836
TROPA RUBRO-NEGRA!,Sports,6,36237.833333333336,0.016061672813399066
TTF,Music,33,396258.9696969697,0.04448114388102291
TUDN México,Sports,7,2763369.5714285714,0.004724519606896896
TURMA DA CHÁCARA,People & Blogs,9,732605.3333333334,0.04035408286373492
TURMA DA CHÁCARA,Comedy,19,361212.4210526316,0.03018744829909357
TURMA DO MANE,Comedy,5,65835.2,0.003711110644074876
TV A Crítica,Entertainment,63,615013.873015873,0.013601710642170488
TV ADR,People & Blogs,5,98533.8,0.053354094619756744
TV Arapuan,News & Politics,7,139049.57142857142,0.012624271863822046
TV Aratu,Sports,2,842107.0,0.008565892885991081
TV Aratu,Entertainment,8,297687.875,0.025161416952252512
TV Aratu,News & Politics,13,99839.0,0.005996866601209467
TV BAHÊA,Sports,132,240870.80303030304,0.01998300592388519
TV BAHÊA - TV oficial do Esporte Clube Bahia,Sports,43,188090.23255813954,0.025377863096089165
TV BAHÊA SMART AUDIUS,Sports,8,44246.75,0.03396599894894136
TV Band Minas,News & Politics,3,98702.0,0.04396121772066366
TV Band Minas,Entertainment,8,52399.5,0.01866308206513887
TV Band Rio,Entertainment,8,252194.625,0.005749587676014279
TV Band Rio,News & Politics,18,194822.22222222222,0.01767764800730386
TV Brasil,News & Politics,25,119548.88,0.02814699019790885
TV Brasil,Entertainment,4,59686.75,0.017146399914854324
TV BrasilGov,News & Politics,72,192282.75,0.0046687479600377915
TV Claret,News & Politics,8,58365.875,0.00809235258356174
TV Coelho Keno Minas,Sports,4,95344.5,0.017209407887384523
TV Coral,Entertainment,8,26732.875,0.028556781154246015
TV Cultura,Entertainment,55,166832.74545454545,0.011021586247520095
TV Cultura Litoral,Sports,11,19131.272727272728,0.041485231966045595
TV Democracia,Entertainment,6,36480.5,0.0518565854897968
TV Dragão,Sports,5,73645.0,0.015132840725246413
TV Foco,Entertainment,22,137732.0,0.03018178848982889
TV Futsal,Sports,14,645209.3571428572,0.007127079152185608
TV Galo,Sports,69,190184.30434782608,0.03817489420389935
TV Globo,Entertainment,317,378380.89274447947,0.009341473922275528
TV Guaporei - Pontes e Lacerda,News & Politics,7,1551303.0,0.012790050810749373
TV Gudanzinho 📺,Pets & Animals,10,60869.6,0.04130893550051031
TV JC,News & Politics,17,180255.0,0.01235236090043275
TV Jornal SBT,Entertainment,17,420503.70588235295,0.011871685474971201
TV Jornal SBT,Sports,51,174261.5294117647,0.010165844409579232
TV Jornal SBT,News & Politics,20,150005.3,0.011531103257809141
TV Leão,Sports,32,83379.15625,0.034640045008114954
TV Leão Novibet,Sports,7,73477.0,0.04922933634640801
TV MEI Fácil,Education,16,126684.25,0.030002898302959144
TV Mar Canal 525 - Maceió - AL,People & Blogs,6,56102.833333333336,0.01241706415203439
TV NORDESTE É VIDA!,People & Blogs,8,202436.5,0.029385241737717494
TV NSPORTS,Sports,4,39998.0,0.008501755894444157
TV News No Ar,Entertainment,8,126272.0,0.03483745585622247
TV Palmeiras/FAM,Sports,839,265732.9189511323,0.037346742925647824
TV Quase,Comedy,100,330858.16,0.0614388963576063
TV Senado,News & Politics,49,250800.26530612246,0.016138590140456342
TV Sport Betnacional ,Sports,8,69729.125,0.015271993460382455
TV Sport Recife,Sports,43,54436.72093023256,0.036255549665880536
TV Tarobá Cascavel | Afiliada Band,News & Politics,5,116259.4,0.007275086514059006
TV Vitória - Betsat,Sports,7,37220.28571428572,0.06146503622401484
TV ZYN,Entertainment,58,1383556.2241379311,0.02506699987324825
TVCidadeVerde,News & Politics,16,601660.4375,0.005950879387553229
TVE Bahia,Sports,76,655190.8815789474,0.012253262615373047
TVE Bahia,News & Politics,7,33208.57142857143,0.012580665978093783
